seq_position,cpg_name,genomic_rank
6601,cg14119774,13100
6602,cg02017109,13101
6603,cg24231716,13104
6604,cg15852891,13106
6605,cg13438543,13107
6606,cg16927136,13110
6607,cg16932672,13114
6608,cg01692815,13117
6609,cg18240496,13118
6610,cg12126786,13119
6611,cg04833050,13123
6612,cg26470338,13127
6613,cg16957569,13131
6614,cg03400060,13131
6615,cg10660256,13136
6616,cg17758148,13138
6617,cg02725014,13139
6618,cg09147213,13140
6619,cg20979602,13142
6620,cg05577173,13143
6621,cg16979445,13144
6622,cg18110483,13156
6623,cg05602212,13168
6624,cg19184518,13169
6625,cg07526021,13172
6626,cg16161425,13173
6627,cg09952204,13174
6628,cg22979433,13176
6629,cg10978355,13181
6630,cg17036441,13181
6631,cg17037924,13182
6632,cg16993440,13182
6633,cg01491225,13183
6634,cg21942082,13184
6635,cg22913584,13187
6636,cg20757912,13188
6637,cg24136586,13190
6638,cg10681725,13193
6639,cg23248587,13195
6640,cg25243721,13196
6641,cg04525496,13198
6642,cg06434428,13199
6643,cg09893305,13200
6644,cg16773899,13203
6645,cg15664067,13209
6646,cg14452392,13211
6647,cg09299307,13212
6648,cg10215884,13213
6649,cg20588892,13214
6650,cg18287975,13218
6651,cg08223748,13219
6652,cg14993293,13221
6653,cg08935243,13222
6654,cg19369775,13224
6655,cg16298264,13225
6656,cg26937148,13239
6657,cg17119688,13240
6658,cg18370979,13250
6659,cg20813773,13252
6660,cg17133183,13252
6661,cg03975345,13253
6662,cg17135325,13254
6663,cg03550002,13258
6664,cg09244244,13259
6665,cg19108718,13262
6666,cg07948472,13263
6667,cg24274600,13265
6668,cg11017269,13266
6669,cg17155167,13267
6670,cg26829318,13267
6671,cg03852144,13269
6672,cg05001145,13276
6673,cg21091679,13277
6674,cg09786257,13281
6675,cg23187653,13284
6676,cg17171916,13287
6677,cg14161426,13288
6678,cg17522249,13289
6679,cg11769360,13290
6680,cg09593402,13291
6681,cg16746462,13292
6682,cg17177660,13292
6683,cg06213287,13294
6684,cg15234096,13295
6685,cg12676081,13296
6686,cg17185543,13302
6687,cg17186163,13304
6688,cg13320626,13305
6689,cg04380513,13306
6690,cg17189058,13309
6691,cg20131596,13311
6692,cg21596317,13312
6693,cg02675896,13313
6694,cg02976617,13314
6695,cg07655627,13315
6696,cg15453943,13317
6697,cg15230273,13321
6698,cg17208363,13322
6699,cg09000112,13322
6700,cg15223781,13323
6701,cg17225169,13326
6702,cg22603964,13327
6703,cg27610250,13330
6704,cg15089387,13333
6705,cg17229388,13333
6706,cg15739437,13334
6707,cg06822995,13337
6708,cg12871124,13339
6709,cg03775246,13345
6710,cg05869964,13346
6711,cg17240836,13346
6712,cg03558807,13349
6713,cg09730836,13350
6714,cg20311501,13356
6715,cg19863003,13359
6716,cg06894812,13362
6717,cg24003542,13363
6718,cg23973000,13365
6719,cg16581199,13366
6720,cg07465864,13368
6721,cg09868597,13369
6722,cg17264618,13371
6723,cg17272094,13374
6724,cg23615676,13374
6725,cg27403635,13375
6726,cg17281600,13382
6727,cg09312149,13384
6728,cg08987989,13387
6729,cg15658426,13388
6730,cg25267732,13390
6731,cg08490173,13394
6732,cg23941599,13395
6733,cg00645922,13397
6734,cg12880658,13399
6735,cg07644368,13403
6736,cg15260250,13404
6737,cg07263984,13405
6738,cg26233209,13406
6739,cg09523691,13407
6740,cg25044651,13409
6741,cg17336076,13413
6742,cg17338258,13414
6743,cg09573435,13415
6744,cg12928668,13416
6745,cg12032116,13419
6746,cg04856203,13420
6747,cg07086380,13426
6748,cg17349753,13428
6749,cg09486093,13429
6750,cg14874121,13430
6751,cg17352004,13431
6752,cg11897314,13432
6753,cg17353431,13432
6754,cg11234457,13436
6755,cg09262269,13438
6756,cg22836153,13439
6757,cg02548238,13440
6758,cg01824804,13441
6759,cg01429321,13442
6760,cg06508445,13443
6761,cg11960393,13444
6762,cg17378989,13446
6763,cg22282672,13447
6764,cg04684516,13449
6765,cg17425616,13451
6766,cg01064957,13452
6767,cg20470275,13453
6768,cg01737507,13454
6769,cg05389183,13455
6770,cg02631957,13458
6771,cg17391474,13459
6772,cg17391877,13460
6773,cg08704509,13471
6774,cg15165084,13472
6775,cg17408647,13474
6776,cg19298821,13475
6777,cg20986134,13478
6778,cg23953133,13479
6779,cg17412560,13479
6780,cg25084220,13482
6781,cg17414431,13482
6782,cg06940792,13485
6783,cg26465611,13486
6784,cg15851800,13487
6785,cg06465021,13488
6786,cg02233558,13489
6787,cg25084878,13494
6788,cg27223047,13497
6789,cg20103758,13498
6790,cg17439694,13500
6791,cg07103493,13501
6792,cg13701109,13503
6793,cg15034135,13504
6794,cg10627136,13505
6795,cg14645481,13506
6796,cg00751288,13507
6797,cg02257405,13512
6798,cg19986872,13513
6799,cg11212312,13515
6800,cg17465827,13518
6801,cg17983064,13519
6802,cg13259290,13521
6803,cg02196805,13526
6804,cg17470697,13528
6805,cg24117468,13528
6806,cg22598563,13529
6807,cg20512303,13530
6808,cg01305625,13533
6809,cg17480438,13534
6810,cg26229274,13539
6811,cg27372468,13540
6812,cg17491456,13540
6813,cg14196790,13542
6814,cg17498321,13544
6815,cg05915281,13548
6816,cg26081812,13550
6817,cg15619794,13551
6818,cg17503750,13552
6819,cg21935083,13552
6820,cg24974130,13553
6821,cg07810967,13555
6822,cg17505428,13555
6823,cg26787239,13556
6824,cg17520176,13565
6825,cg18840461,13568
6826,cg26399201,13569
6827,cg17524886,13569
6828,cg17525003,13570
6829,cg17530977,13574
6830,cg16609957,13574
6831,cg22311533,13576
6832,cg17446142,13577
6833,cg10458581,13579
6834,cg12576844,13581
6835,cg06638012,13584
6836,cg13778073,13587
6837,cg25141995,13591
6838,cg17563769,13594
6839,cg01116966,13594
6840,cg07440414,13595
6841,cg17572791,13601
6842,cg26074851,13601
6843,cg00854995,13602
6844,cg17575811,13603
6845,cg21703138,13603
6846,cg27543230,13604
6847,cg09693433,13605
6848,cg06296021,13606
6849,cg08513100,13607
6850,cg00943950,13608
6851,cg04590931,13612
6852,cg05705583,13615
6853,cg11141561,13616
6854,cg17067942,13617
6855,cg22197830,13618
6856,cg20300655,13620
6857,cg08452348,13621
6858,cg17607024,13626
6859,cg24495017,13627
6860,cg17607973,13628
6861,cg01550148,13637
6862,cg13349425,13642
6863,cg14722162,13643
6864,cg17648620,13654
6865,cg11946503,13654
6866,cg04330449,13656
6867,cg04897683,13657
6868,cg17830308,13660
6869,cg24585690,13666
6870,cg13842648,13667
6871,cg21783004,13673
6872,cg21034676,13675
6873,cg00386408,13676
6874,cg14181459,13689
6875,cg02352653,13690
6876,cg17710288,13697
6877,cg12832649,13700
6878,cg17718210,13702
6879,cg13847070,13702
6880,cg11049298,13703
6881,cg12241297,13704
6882,cg04956382,13705
6883,cg02770814,13706
6884,cg09513026,13708
6885,cg08603768,13709
6886,cg13707560,13710
6887,cg25507001,13711
6888,cg27119451,13713
6889,cg17729941,13713
6890,cg09350274,13715
6891,cg14784788,13717
6892,cg22748850,13718
6893,cg06221259,13723
6894,cg27264345,13724
6895,cg26069252,13725
6896,cg05229898,13726
6897,cg01936124,13730
6898,cg08902132,13731
6899,cg13859216,13732
6900,cg01037108,13733
6901,cg02276665,13737
6902,cg07874155,13738
6903,cg00213331,13740
6904,cg06302803,13745
6905,cg11905589,13749
6906,cg24683061,13750
6907,cg26392924,13755
6908,cg25374813,13756
6909,cg13500819,13758
6910,cg10356060,13761
6911,cg25707005,13762
6912,cg23261102,13763
6913,cg19238398,13764
6914,cg16983159,13767
6915,cg06005644,13769
6916,cg17792192,13774
6917,cg17793621,13775
6918,cg17797815,13779
6919,cg17811228,13783
6920,cg04686412,13784
6921,cg08100497,13791
6922,cg27152280,13792
6923,cg17814481,13795
6924,cg15563057,13800
6925,cg03529436,13804
6926,cg17824393,13804
6927,cg25132078,13810
6928,cg07697078,13811
6929,cg01599709,13812
6930,cg20868410,13813
6931,cg08918431,13816
6932,cg02215538,13817
6933,cg17838765,13818
6934,cg17416146,13818
6935,cg10731022,13819
6936,cg08948050,13820
6937,cg20021244,13821
6938,cg02995853,13822
6939,cg25358289,13824
6940,cg19008097,13825
6941,cg06994793,13826
6942,cg00916199,13827
6943,cg15537433,13828
6944,cg09507928,13829
6945,cg17854440,13830
6946,cg03136712,13831
6947,cg16949889,13832
6948,cg01500421,13833
6949,cg02153871,13834
6950,cg20948472,13835
6951,cg06225581,13836
6952,cg17864730,13837
6953,cg26556719,13841
6954,cg17869167,13842
6955,cg18902090,13845
6956,cg12629325,13847
6957,cg24076884,13853
6958,cg06899976,13856
6959,cg10887021,13858
6960,cg03504078,13860
6961,cg01512854,13861
6962,cg03349953,13862
6963,cg23596123,13864
6964,cg03780733,13865
6965,cg17897879,13867
6966,cg05898102,13868
6967,cg07899016,13869
6968,cg06327515,13871
6969,cg17904739,13872
6970,cg11368643,13873
6971,cg10757144,13874
6972,cg26783353,13878
6973,cg19215261,13879
6974,cg19311812,13880
6975,cg06284322,13881
6976,cg17918239,13884
6977,cg17918700,13886
6978,cg14011639,13899
6979,cg17945001,13902
6980,cg17947053,13904
6981,cg07730329,13905
6982,cg11647681,13906
6983,cg02780295,13911
6984,cg15361590,13918
6985,cg12145907,13920
6986,cg00943245,13921
6987,cg17108383,13922
6988,cg11064797,13927
6989,cg24385322,13928
6990,cg10414058,13929
6991,cg11136562,13930
6992,cg16382322,13931
6993,cg22764338,13933
6994,cg09985635,13934
6995,cg08587542,13935
6996,cg17990871,13935
6997,cg12845808,13937
6998,cg04797496,13938
6999,cg04182865,13939
7000,cg18003135,13940
7001,cg19704039,13940
7002,cg13490971,13942
7003,cg16821394,13943
7004,cg18011401,13947
7005,cg20044189,13948
7006,cg25040733,13949
7007,cg08816023,13953
7008,cg19954000,13954
7009,cg00672638,13955
7010,cg03328750,13956
7011,cg18023080,13959
7012,cg23513690,13972
7013,cg08017606,13973
7014,cg23303408,13975
7015,cg18053505,13975
7016,cg18482268,13976
7017,cg09189322,13980
7018,cg01112778,13986
7019,cg17342759,13987
7020,cg11572744,13991
7021,cg18071588,13991
7022,cg18079631,13994
7023,cg19530885,13998
7024,cg17788013,13999
7025,cg26851800,14000
7026,cg27488807,14001
7027,cg19404190,14002
7028,cg02376163,14003
7029,cg25847835,14004
7030,cg07102705,14007
7031,cg19110523,14010
7032,cg14818279,14011
7033,cg01965939,14012
7034,cg18094221,14013
7035,cg05026186,14014
7036,cg25821963,14015
7037,cg10328462,14018
7038,cg08680102,14019
7039,cg07933176,14021
7040,cg22281080,14022
7041,cg25141490,14023
7042,cg06899802,14031
7043,cg16786458,14033
7044,cg15219393,14034
7045,cg18915143,14038
7046,cg19382175,14039
7047,cg13237906,14041
7048,cg25054311,14042
7049,cg25428293,14043
7050,cg05382565,14044
7051,cg04569804,14047
7052,cg11042320,14050
7053,cg12727795,14051
7054,cg18139900,14053
7055,cg15452204,14053
7056,cg19435264,14055
7057,cg27244482,14057
7058,cg09825414,14059
7059,cg08983975,14060
7060,cg19928046,14061
7061,cg22975568,14062
7062,cg01982455,14063
7063,cg07155664,14064
7064,cg18159180,14066
7065,cg15467759,14071
7066,cg25677709,14072
7067,cg18182038,14081
7068,cg18182358,14082
7069,cg13590277,14083
7070,cg14600885,14087
7071,cg18189601,14087
7072,cg18190433,14088
7073,cg13214422,14088
7074,cg18849169,14098
7075,cg21504918,14100
7076,cg21516478,14101
7077,cg17820459,14102
7078,cg03197524,14107
7079,cg18220560,14110
7080,cg21623671,14111
7081,cg15512961,14112
7082,cg08317263,14113
7083,cg22775896,14114
7084,cg15972617,14115
7085,cg22445920,14117
7086,cg01678321,14118
7087,cg10345936,14119
7088,cg08724474,14120
7089,cg14104257,14121
7090,cg18237405,14123
7091,cg04443324,14123
7092,cg08331313,14130
7093,cg18250832,14134
7094,cg21101222,14134
7095,cg06746171,14135
7096,cg20775840,14137
7097,cg26361928,14138
7098,cg14319409,14141
7099,cg03914397,14142
7100,cg18271969,14145
7101,cg17020834,14145
7102,cg22230395,14148
7103,cg17034082,14149
7104,cg02141675,14150
7105,cg26565838,14151
7106,cg09545860,14153
7107,cg07927484,14154
7108,cg19721889,14157
7109,cg00405677,14158
7110,cg23613317,14160
7111,cg13689073,14161
7112,cg10257049,14166
7113,cg10214058,14167
7114,cg04730731,14169
7115,cg19560287,14170
7116,cg20492933,14171
7117,cg03811411,14172
7118,cg18312807,14172
7119,cg18994063,14173
7120,cg18313702,14174
7121,cg17484237,14174
7122,cg08519865,14176
7123,cg18587018,14177
7124,cg14376424,14178
7125,cg01546430,14180
7126,cg09453312,14182
7127,cg18329036,14182
7128,cg20541456,14184
7129,cg26790059,14185
7130,cg20189782,14186
7131,cg07540118,14191
7132,cg09079275,14192
7133,cg06200339,14193
7134,cg02641095,14194
7135,cg16582174,14197
7136,cg18341054,14198
7137,cg05056120,14205
7138,cg01657408,14213
7139,cg18354594,14214
7140,cg07444907,14215
7141,cg17357865,14216
7142,cg18357645,14218
7143,cg00066816,14218
7144,cg09038885,14219
7145,cg21575929,14220
7146,cg01222684,14223
7147,cg22956315,14224
7148,cg18374517,14227
7149,cg19742789,14229
7150,cg17178888,14230
7151,cg10534672,14231
7152,cg07816439,14232
7153,cg02367472,14233
7154,cg27185377,14235
7155,cg26775866,14236
7156,cg01939681,14237
7157,cg16509658,14238
7158,cg22672790,14239
7159,cg07592353,14240
7160,cg24523000,14241
7161,cg02065387,14242
7162,cg18392482,14243
7163,cg18219951,14244
7164,cg04232649,14245
7165,cg04084172,14246
7166,cg19545851,14247
7167,cg18396533,14248
7168,cg24206256,14248
7169,cg17329249,14249
7170,cg18403361,14256
7171,cg16802646,14260
7172,cg02865818,14261
7173,cg18412984,14263
7174,cg24809768,14264
7175,cg13404558,14267
7176,cg16421589,14268
7177,cg11732619,14272
7178,cg19905251,14277
7179,cg24115593,14279
7180,cg21233722,14282
7181,cg18433086,14282
7182,cg18436172,14285
7183,cg19233472,14287
7184,cg17127769,14289
7185,cg01495509,14292
7186,cg12833011,14294
7187,cg25720804,14307
7188,cg24145210,14312
7189,cg14039952,14313
7190,cg18474934,14314
7191,cg00156744,14320
7192,cg00076645,14323
7193,cg18502522,14330
7194,cg18503260,14331
7195,cg26095194,14337
7196,cg17429424,14338
7197,cg22229034,14339
7198,cg17946497,14340
7199,cg04060275,14341
7200,cg10837843,14342
7201,cg16957313,14343
7202,cg15947959,14345
7203,cg17304433,14346
7204,cg18519564,14348
7205,cg08233173,14354
7206,cg04960652,14358
7207,cg17714794,14359
7208,cg03294619,14362
7209,cg01282074,14363
7210,cg19728382,14368
7211,cg12598575,14371
7212,cg26796283,14383
7213,cg16112129,14391
7214,cg17307280,14393
7215,cg09801842,14395
7216,cg14345676,14396
7217,cg20277670,14397
7218,cg22776578,14398
7219,cg19885761,14400
7220,cg21605986,14403
7221,cg26620356,14404
7222,cg08725962,14405
7223,cg27092035,14406
7224,cg27035806,14407
7225,cg24735937,14408
7226,cg18609562,14408
7227,cg08283293,14411
7228,cg07035740,14415
7229,cg02616808,14420
7230,cg12893143,14421
7231,cg14709481,14422
7232,cg06720424,14424
7233,cg18546419,14425
7234,cg18525740,14426
7235,cg18634211,14426
7236,cg24504986,14427
7237,cg15442702,14428
7238,cg18638496,14431
7239,cg11316784,14433
7240,cg03536787,14434
7241,cg07880061,14436
7242,cg18652852,14441
7243,cg09564133,14442
7244,cg02693857,14443
7245,cg21751787,14449
7246,cg13755535,14450
7247,cg01567482,14451
7248,cg01348086,14452
7249,cg06501790,14455
7250,cg12332316,14464
7251,cg06625767,14465
7252,cg21424904,14467
7253,cg27116713,14468
7254,cg06189653,14471
7255,cg01805784,14472
7256,cg22605063,14473
7257,cg23983884,14474
7258,cg02357714,14480
7259,cg01278291,14482
7260,cg00483154,14483
7261,cg18705776,14484
7262,cg10948883,14484
7263,cg15437432,14487
7264,cg06665799,14488
7265,cg11313997,14489
7266,cg18718102,14492
7267,cg18722841,14495
7268,cg16257040,14496
7269,cg18728606,14497
7270,cg25553916,14497
7271,cg09282744,14498
7272,cg00273124,14499
7273,cg06619299,14500
7274,cg10038259,14502
7275,cg07051140,14503
7276,cg18042806,14504
7277,cg20546002,14516
7278,cg10730712,14517
7279,cg12766348,14519
7280,cg22778145,14520
7281,cg09339527,14523
7282,cg27654142,14524
7283,cg23037403,14527
7284,cg03355526,14530
7285,cg15674997,14531
7286,cg18773223,14532
7287,cg11538128,14538
7288,cg18783796,14539
7289,cg04488521,14539
7290,cg18788940,14542
7291,cg14409941,14543
7292,cg01593190,14544
7293,cg25418748,14548
7294,cg05497107,14549
7295,cg03992230,14552
7296,cg19723775,14553
7297,cg18801691,14553
7298,cg18805835,14556
7299,cg14908548,14556
7300,cg20060451,14557
7301,cg16361890,14561
7302,cg11394785,14563
7303,cg18824775,14566
7304,cg18825999,14568
7305,cg14446808,14569
7306,cg20406374,14572
7307,cg10737521,14573
7308,cg21929993,14577
7309,cg04915182,14580
7310,cg21169285,14581
7311,cg21937886,14583
7312,cg18602314,14584
7313,cg18855178,14586
7314,cg15241708,14586
7315,cg15790852,14587
7316,cg16585682,14589
7317,cg18862260,14590
7318,cg18870231,14592
7319,cg00489401,14595
7320,cg13927251,14596
7321,cg21898046,14598
7322,cg24024214,14603
7323,cg03723845,14604
7324,cg18878891,14604
7325,cg05886367,14605
7326,cg15516226,14606
7327,cg11360149,14607
7328,cg05071677,14608
7329,cg18887228,14612
7330,cg09079593,14614
7331,cg21850069,14620
7332,cg18896687,14622
7333,cg08424427,14622
7334,cg20273774,14623
7335,cg11100802,14624
7336,cg18906795,14628
7337,cg15383120,14633
7338,cg11235426,14636
7339,cg25140370,14638
7340,cg12741420,14643
7341,cg18936744,14648
7342,cg04946916,14657
7343,cg19899882,14659
7344,cg18958531,14665
7345,cg23867624,14669
7346,cg04504095,14670
7347,cg18977436,14680
7348,cg08932320,14681
7349,cg05191792,14684
7350,cg18335933,14685
7351,cg18986273,14688
7352,cg06148264,14690
7353,cg18987220,14692
7354,cg18676237,14695
7355,cg18995088,14698
7356,cg10164686,14701
7357,cg18997990,14702
7358,cg06945625,14702
7359,cg05501682,14704
7360,cg12044889,14707
7361,cg04099420,14710
7362,cg03462055,14712
7363,cg23517605,14713
7364,cg25211525,14719
7365,cg01570885,14722
7366,cg03202897,14723
7367,cg06786424,14724
7368,cg15637528,14726
7369,cg09439093,14727
7370,cg14831798,14731
7371,cg15669273,14741
7372,cg26165608,14742
7373,cg19046959,14744
7374,cg11504897,14747
7375,cg25511429,14748
7376,cg14047667,14749
7377,cg03440267,14750
7378,cg20162076,14751
7379,cg02212836,14752
7380,cg17774418,14753
7381,cg18201198,14754
7382,cg19088651,14763
7383,cg18533466,14765
7384,cg19096540,14769
7385,cg19098314,14771
7386,cg07936037,14773
7387,cg26848248,14774
7388,cg24520800,14775
7389,cg13654195,14776
7390,cg27321931,14778
7391,cg21068339,14779
7392,cg06634267,14780
7393,cg26985138,14781
7394,cg07479491,14785
7395,cg19109431,14786
7396,cg03447931,14786
7397,cg14267151,14788
7398,cg14439353,14789
7399,cg19118533,14790
7400,cg01808130,14790
7401,cg19118812,14791
7402,cg09548084,14791
7403,cg19120125,14792
7404,cg22168676,14794
7405,cg27631817,14795
7406,cg12439899,14798
7407,cg22572779,14802
7408,cg26385286,14804
7409,cg21486659,14812
7410,cg03349251,14813
7411,cg02844545,14817
7412,cg09829319,14818
7413,cg13562911,14824
7414,cg19167673,14828
7415,cg25151806,14828
7416,cg18226566,14831
7417,cg01177524,14832
7418,cg19182046,14834
7419,cg14178895,14840
7420,cg10787197,14842
7421,cg25559625,14849
7422,cg20376899,14850
7423,cg19206150,14855
7424,cg08946989,14859
7425,cg09258965,14860
7426,cg19216044,14861
7427,cg22023770,14864
7428,cg23640903,14865
7429,cg00194146,14866
7430,cg16253168,14868
7431,cg19220586,14869
7432,cg06433995,14869
7433,cg14645085,14870
7434,cg19221369,14872
7435,cg00214855,14872
7436,cg23528708,14873
7437,cg04603184,14875
7438,cg09754413,14876
7439,cg16273597,14878
7440,cg19250891,14899
7441,cg19252956,14902
7442,cg19254235,14903
7443,cg15210999,14905
7444,cg18719571,14906
7445,cg14298379,14908
7446,cg19055458,14909
7447,cg25457331,14912
7448,cg19190714,14913
7449,cg19273182,14915
7450,cg19278165,14916
7451,cg19280776,14921
7452,cg19286986,14926
7453,cg10487127,14927
7454,cg19292008,14930
7455,cg23207527,14937
7456,cg23013864,14938
7457,cg06682978,14939
7458,cg27087525,14940
7459,cg16218387,14941
7460,cg08620270,14943
7461,cg22736354,14951
7462,cg00772000,14952
7463,cg24342628,14953
7464,cg07465480,14954
7465,cg05200311,14955
7466,cg21561142,14956
7467,cg17252960,14959
7468,cg00468146,14960
7469,cg19339848,14960
7470,cg27250759,14963
7471,cg18152712,14964
7472,cg14499797,14969
7473,cg19356324,14972
7474,cg19362572,14977
7475,cg12457773,14978
7476,cg08126211,14979
7477,cg04515001,14980
7478,cg16306115,14981
7479,cg13884546,14982
7480,cg16917279,14983
7481,cg19370284,14984
